FT176,FT,Fietstrommel,JERICHOLN,95,51.92966843,4.506010056,Kralingen/Crooswijk,A,08-07-2010
FT177,FT,Fietstrommel,WOLPHAERTSBOCHT,355,51.8924408,4.480649948,Charlois,A,08-07-2010
FT178,FT,Fietstrommel,MYNSHERENLN,123,51.89339828,4.490729809,Charlois,A,08-07-2010
FT179,FT,Fietstrommel,BOERGOENSESTR,56,51.89257813,4.472899914,Charlois,A,08-07-2010
FT18,FT,Fietstrommel,PUTSEBOCHT,135A,51.89368057,4.49654007,Feijenoord,A,06-07-2010
FT180,FT,Fietstrommel,STREVELSWG,134,51.88953018,4.500360012,Feijenoord,A,08-07-2010
FT181,FT,Fietstrommel,RANDWG,106,51.89160919,4.513110161,Feijenoord,A,03-01-2012
FT182,FT,Fietstrommel,RANDWG,136,51.89083099,4.51417017,Feijenoord,A,08-07-2010
FT183,FT,Fietstrommel,HILLEDK,265,51.89857101,4.509339809,Feijenoord,A,08-07-2010
FT184,FT,Fietstrommel,VD TAKSTR,35,51.91437912,4.495610237,Feijenoord,A,08-07-2010
FT185,FT,Fietstrommel,PR HENDRIKKD,114,51.91172028,4.493889809,Feijenoord,A,08-07-2010
FT186,FT,Fietstrommel,PR HENDRIKKD,114,51.91172028,4.493899822,Feijenoord,A,08-07-2010
FT187,FT,Fietstrommel,PR HENDRIKKD,153,51.91028976,4.490859985,Feijenoord,A,08-07-2010
FT188,FT,Fietstrommel,BREITNERSTR,93,51.91436005,4.467160225,Centrum,A,08-07-2010
FT189,FT,Fietstrommel,JACOBUSSTR,191,51.91764832,4.474090099,Centrum,A,08-07-2010
FT19,FT,Fietstrommel,W VARKENOORDSEWG,139,51.89622879,4.515399933,Feijenoord,A,08-07-2011
FT190,FT,Fietstrommel,BAAN,50,51.91419983,4.480559826,Centrum,A,08-07-2010
FT191,FT,Fietstrommel,BAAN,50,51.91419983,4.480559826,Centrum,P,03-08-2012
FT192,FT,Fietstrommel,ST MARIASTR,114,51.91856003,4.468279839,Centrum,A,07-06-2009
FT193,FT,Fietstrommel,V VOLLENHOVENSTR,34,51.91051102,4.47781992,Centrum,A,07-06-2009
FT194,FT,Fietstrommel,HAAGSEVEER,94,51.92264938,4.481780052,Centrum,A,07-06-2009
FT195,FT,Fietstrommel,STATENSNGL,177,51.92726135,4.456689835,Noord,A,07-06-2009
FT196,FT,Fietstrommel,SCHEPENSTR,99,51.92731857,4.463180065,Noord,A,07-06-2009
FT197,FT,Fietstrommel,SCHEPENSTR,99,51.92731857,4.463190079,Noord,A,08-07-2010
FT198,FT,Fietstrommel,BESEMERSTR,4,51.93336105,4.459889889,Noord,A,07-06-2009
FT199,FT,Fietstrommel,BESEMERSTR,4,51.93336105,4.459899902,Noord,A,07-06-2009
FT2,FT,Fietstrommel,ESSENBURGSNGL,8,51.92293167,4.461420059,Delfshaven,A,06-07-2010
FT20,FT,Fietstrommel,BREEWG,16,51.89089966,4.518380165,Feijenoord,A,08-07-2011
FT200,FT,Fietstrommel,BYLWERFFSTR,13,51.93260956,4.457640171,Noord,A,07-06-2009
FT201,FT,Fietstrommel,BYLWERFFSTR,33,51.93199921,4.455770016,Noord,A,07-06-2009
FT202,FT,Fietstrommel,BYLWERFFSTR,45,51.93173981,4.454949856,Noord,A,13-07-2010
FT203,FT,Fietstrommel,VROESENLN,54,51.93013,4.456679821,Noord,A,13-07-2010
FT204,FT,Fietstrommel,VROESENLN,54,51.93013,4.456689835,Noord,A,07-06-2009
FT205,FT,Fietstrommel,J V TROYENSTR,3,51.92901993,4.464590073,Noord,A,07-06-2009
FT206,FT,Fietstrommel,SCHEPENSTR,76,51.92871857,4.465030193,Noord,A,07-06-2009
FT207,FT,Fietstrommel,SCHEPENSTR,80,51.92856979,4.464829922,Noord,A,07-06-2009
FT208,FT,Fietstrommel,BLOMMERSDYKSELN,35,51.93841171,4.480080128,Noord,A,07-06-2009
FT209,FT,Fietstrommel,J CATSSTR,27,51.93394852,4.482530117,Noord,A,07-06-2009
FT21,FT,Fietstrommel,ZESTIENHOVENSTR,34a,51.93447113,4.471869946,Noord,A,07-06-2009
FT210,FT,Fietstrommel,V BEUNINGENSTR,9,51.92900848,4.457640171,Noord,A,26-04-2011
FT211,FT,Fietstrommel,NOBELSTR,69,51.93325043,4.458159924,Noord,A,07-06-2009
FT212,FT,Fietstrommel,NOBELSTR,69,51.93325043,4.458169937,Noord,A,07-06-2009
FT213,FT,Fietstrommel,BERGSELN,295,51.93307877,4.463940144,Noord,A,13-07-2010
FT214,FT,Fietstrommel,A KUYPERLN,80,51.93450928,4.463459969,Noord,A,30-05-2012
FT215,FT,Fietstrommel,HEEMSTEESTR,111,51.93141937,4.472529888,Noord,A,13-07-2010
FT216,FT,Fietstrommel,1E PYNACKERSTR,139,51.93291855,4.480400085,Noord,A,13-07-2010
FT217,FT,Fietstrommel,BYLWERFFSTR,11,51.93265152,4.457759857,Noord,A,07-06-2009
FT218,FT,Fietstrommel,VROESENLN,73-75,51.93128967,4.455339909,Noord,A,13-07-2010
FT219,FT,Fietstrommel,BYLWERFFSTR,65,51.9317894,4.454909801,Noord,A,07-06-2009
FT22,FT,Fietstrommel,OOSTMAASLN,125,51.91817856,4.511670113,Kralingen/Crooswijk,A,07-06-2009
FT220,FT,Fietstrommel,SCHEPENSTR,108,51.92758942,4.463540077,Noord,A,07-06-2009
FT221,FT,Fietstrommel,SCHIEKD,7,51.93078995,4.469639778,Noord,A,07-06-2009
FT222,FT,Fietstrommel,SCHIEKD,7,51.93078995,4.469649792,Noord,A,07-06-2009
FT223,FT,Fietstrommel,STATIONSSNGL,65,51.92541122,4.465159893,Noord,A,07-06-2009
FT224,FT,Fietstrommel,DIERGAARDESNGL,55,51.92210007,4.467750072,Centrum,A,07-06-2009
FT225,FT,Fietstrommel,S GRAVENDYKWAL,80,51.91611099,4.463019848,Centrum,A,13-07-2010
FT226,FT,Fietstrommel,AEGIDIUSSTR,88,51.92398834,4.510640144,Kralingen/Crooswijk,A,07-06-2009
FT227,FT,Fietstrommel,1E JERICHOSTR,76,51.92940903,4.507540226,Kralingen/Crooswijk,A,07-06-2009
FT228,FT,Fietstrommel,MILLINXSTR,126,51.89115143,4.492939949,Charlois,A,13-07-2010
FT229,FT,Fietstrommel,MYNSHERENLN,160,51.89184189,4.489729881,Charlois,A,13-07-2010
FT23,FT,Fietstrommel,OOSTMAASLN,123,51.91817093,4.511740208,Kralingen/Crooswijk,A,07-06-2009
FT230,FT,Fietstrommel,PR HENDRIKLN,38,51.91075897,4.490330219,Feijenoord,A,07-06-2009
FT231,FT,Fietstrommel,VD TAKSTR,118,51.91386032,4.496669769,Feijenoord,A,07-06-2009
FT232,FT,Fietstrommel,PERSOONSSTR,65,51.91027832,4.506690025,Feijenoord,A,13-07-2010
FT233,FT,Fietstrommel,MILLINXSTR,110,51.89149094,4.492919922,Charlois,A,07-06-2009
FT234,FT,Fietstrommel,MILLINXSTR,110,51.89149094,4.492929935,Charlois,A,07-06-2009
FT235,FT,Fietstrommel,PR MAURITSSNGL,21,51.93785858,4.42414999,Overschie,A,07-06-2009
FT236,FT,Fietstrommel,A CUYPSTR,2,51.93864822,4.426690102,Overschie,A,13-07-2010
FT237,FT,Fietstrommel,DE LORMESTR,3,51.93991089,4.426780224,Overschie,A,07-06-2009
FT238,FT,Fietstrommel,DE LORMESTR,3,51.93991089,4.426790237,Overschie,A,07-06-2009
FT239,FT,Fietstrommel,BUTTERVLIETSTR,13,51.9358902,4.437039852,Overschie,A,13-07-2010
FT24,FT,Fietstrommel,OOSTMAASLN,123,51.91817093,4.511750221,Kralingen/Crooswijk,A,07-06-2009
FT240,FT,Fietstrommel,SAENREDAMPLN,5,51.93849182,4.422110081,Overschie,A,13-07-2010
FT241,FT,Fietstrommel,SAENREDAMPLN,5,51.93849182,4.422120094,Overschie,A,13-07-2010
FT242,FT,Fietstrommel,PROF BOLKLN,10,51.93746185,4.421840191,Overschie,A,07-06-2009
FT243,FT,Fietstrommel,T JACOBALN,2,51.93637848,4.423220158,Overschie,A,07-06-2009
FT244,FT,Fietstrommel,BURG BOSSTR,51,51.94316864,4.42648983,Overschie,A,07-06-2009
FT245,FT,Fietstrommel,BURG BOSSTR,73,51.94266891,4.427299976,Overschie,A,07-06-2009
FT246,FT,Fietstrommel,ZESTIENHOVENSEKD,5,51.94084167,4.422929764,Overschie,A,07-06-2009
FT247,FT,Fietstrommel,P V ASCHSTR,45,51.93946838,4.424469948,Overschie,A,13-07-2010
FT248,FT,Fietstrommel,P V ASCHSTR,22,51.93959045,4.424769878,Overschie,A,07-06-2009
FT249,FT,Fietstrommel,SCHIELN,23,51.94379044,4.421969891,Overschie,A,07-06-2009
FT25,FT,Fietstrommel,BREITNERSTR,89 a,51.91410065,4.466969967,Centrum,A,07-06-2009
FT250,FT,Fietstrommel,ZESTIENHOVENSEKD,250,51.93917847,4.43407011,Overschie  ,A,07-06-2009
FT251,FT,Fietstrommel,CLEYBURCHSTR,48,51.93325043,4.454130173,Noord,A,13-07-2010
FT252,FT,Fietstrommel,VD DUSSENSTR,10,51.93104935,4.456580162,Noord,A,13-07-2010
FT253,FT,Fietstrommel,VD DUSSENSTR,12,51.9310112,4.456439972,Noord,A,07-06-2009
FT254,FT,Fietstrommel,BYLWERFFSTR,20,51.93244934,4.457129955,Noord,A,13-07-2010
FT255,FT,Fietstrommel,SOURYSTR,50,51.93412018,4.458439827,Noord,A,07-06-2009
FT256,FT,Fietstrommel,SOURYSTR,50,51.93412018,4.458449841,Noord,A,13-07-2010
FT257,FT,Fietstrommel,NOORDERHAVENKD,31,51.93466949,4.458990097,Noord,A,07-06-2009
FT258,FT,Fietstrommel,NOORDERHAVENKD,65,51.93392944,4.459630013,Noord,A,07-06-2009
FT259,FT,Fietstrommel,SONMANSSTR,138,51.93249893,4.459899902,Noord,A,13-07-2010
FT26,FT,Fietstrommel,BREITNERSTR,109 c,51.91324997,4.467100143,Centrum,A,07-06-2009
FT260,FT,Fietstrommel,SONMANSSTR,140,51.93246078,4.459929943,Noord,A,13-07-2010
FT261,FT,Fietstrommel,NOBELSTR,101,51.93151855,4.459630013,Noord,A,13-07-2010
FT262,FT,Fietstrommel,DE KEMPENAERSTR,12,51.93532181,4.461939812,Noord,A,13-07-2010
FT263,FT,Fietstrommel,LUZACSTR,2,51.935009,4.462920189,Noord,A,07-06-2009
FT264,FT,Fietstrommel,KERDYKSTR,16,51.93326187,4.462729931,Noord,A,01-04-2011
FT265,FT,Fietstrommel,BERGSELN,277,51.93357849,4.464690208,Noord,A,13-07-2010
FT266,FT,Fietstrommel,BERGSELN,305,51.93284988,4.463620186,Noord,A,13-07-2010
FT267,FT,Fietstrommel,BERGSELN,338,51.93367004,4.465119839,Noord,A,07-06-2009
FT268,FT,Fietstrommel,BERGSELN,364,51.93291092,4.464039803,Noord,A,13-07-2010
FT269,FT,Fietstrommel,SCHIEWG,104,51.93281937,4.465990067,Noord,A,13-07-2010
FT27,FT,Fietstrommel,OCHTERVELTSTR,23,51.91362,4.466460228,Centrum,A,07-06-2009
FT270,FT,Fietstrommel,SCHIEWG,117,51.93341827,4.465720177,Noord,A,07-06-2009
FT271,FT,Fietstrommel,STADHOUDERSWG,86,51.93098068,4.460939884,Noord,A,13-07-2010
FT272,FT,Fietstrommel,NOLENSSTR,69,51.93006134,4.462830067,Noord,A,13-07-2010
FT273,FT,Fietstrommel,NOLENSSTR,47,51.93062973,4.463829994,Noord,A,13-07-2010
FT274,FT,Fietstrommel,DOEZASTR,17,51.92858124,4.463399887,Noord,A,13-07-2010
FT275,FT,Fietstrommel,STATENSNGL,48,51.92908859,4.462580204,Noord,A,13-07-2010
FT276,FT,Fietstrommel,STATENSNGL,48,51.92908859,4.462590218,Noord,A,13-07-2010
FT277,FT,Fietstrommel,STATENSNGL,29,51.9301796,4.465720177,Noord,A,13-07-2010
FT278,FT,Fietstrommel,STATIONSSNGL,107,51.92631149,4.463459969,Noord,A,13-07-2010
FT279,FT,Fietstrommel,STATIONSSNGL,97,51.92601013,4.463779926,Noord,A,13-07-2010
FT28,FT,Fietstrommel,OCHTERVELTSTR,48,51.91323853,4.465300083,Centrum,A,07-06-2009
FT280,FT,Fietstrommel,KL COOLSTR,11,51.92692947,4.467030048,Noord,A,07-06-2009
FT281,FT,Fietstrommel,SCHIEKD,764,51.92826843,4.474070072,Noord,A,13-07-2010
FT282,FT,Fietstrommel,SCHIEKD,42,51.93051147,4.470600128,Noord,A,13-07-2010
FT283,FT,Fietstrommel,NOORDSNGL,160,51.93159103,4.475359917,Noord,A,13-07-2010
FT284,FT,Fietstrommel,BERGWG,270,51.93347168,4.473219872,Noord,A,07-06-2009
FT285,FT,Fietstrommel,BERGWG,265,51.93434143,4.474520206,Noord,A,13-07-2010
FT286,FT,Fietstrommel,BESEMERSTR,12,51.93320084,4.459400177,Noord,A,13-07-2010
FT287,FT,Fietstrommel,G SCHOLTENSTR,80,51.93418121,4.477670193,Noord,A,07-06-2009
FT288,FT,Fietstrommel,WILLEBRORDUSSTR,168,51.93360138,4.471610069,Noord,A,07-06-2009
FT289,FT,Fietstrommel,BERGSNGL,133,51.93320084,4.471389771,Noord,A,07-06-2009
FT29,FT,Fietstrommel,ROCHUSSENSTR,101,51.91278839,4.466810226,Centrum,A,06-07-2010
FT290,FT,Fietstrommel,DE S LOHMANLN,90,51.93611145,4.467450142,Noord,A,13-07-2010
FT291,FT,Fietstrommel,BERGSNGL,96,51.93725967,4.469799995,Noord,A,07-06-2009
FT292,FT,Fietstrommel,GORDELWG,133,51.93804169,4.465079784,Noord,A,13-07-2010
FT293,FT,Fietstrommel,GORDELWG,133,51.93804169,4.465089798,Noord,A,07-06-2009
FT294,FT,Fietstrommel,GORDELWG,133,51.93804169,4.465099812,Noord,A,13-07-2010
FT295,FT,Fietstrommel,GORDELWG,123,51.93875885,4.467020035,Noord,A,13-07-2010
FT296,FT,Fietstrommel,GORDELWG,123,51.93875885,4.467030048,Noord,A,13-07-2010
FT297,FT,Fietstrommel,GORDELWG,123,51.93875885,4.467040062,Noord,A,07-06-2009
FT298,FT,Fietstrommel,BERKELSELN, 89/91,51.9375,4.470610142,Noord,A,07-06-2009
FT299,FT,Fietstrommel,RODENRYSELN,37,51.93746948,4.470749855,Noord,A,13-07-2010
FT3,FT,Fietstrommel,ESSENBURGSNGL,15A,51.92287827,4.460649967,Delfshaven,A,06-07-2010
FT30,FT,Fietstrommel,ROCHUSSENSTR,107,51.91254044,4.466030121,Centrum,A,07-06-2009
FT300,FT,Fietstrommel,BERKELSELN,44,51.93777084,4.471789837,Noord,A,13-07-2010
FT301,FT,Fietstrommel,GORDELWG,104,51.93938065,4.471210003,Noord,A,13-07-2010
FT302,FT,Fietstrommel,GORDELWG,104,51.93938065,4.471220016,Noord,A,07-06-2009
FT303,FT,Fietstrommel,GORDELWG,104,51.93938065,4.47123003,Noord,A,07-06-2009
FT304,FT,Fietstrommel,DELFGAAUWSTR,29,51.93896103,4.472740173,Noord,A,13-07-2010
FT305,FT,Fietstrommel,RODENRYSELN,2,51.93511963,4.472799778,Noord,A,13-07-2010
FT306,FT,Fietstrommel,VRYENBANSESTR,17/29,51.93632126,4.473320007,Noord,A,13-07-2010
FT307,FT,Fietstrommel,VRYENBANSESTR,17/29,51.93632126,4.473320007,Noord,A,07-06-2009
FT308,FT,Fietstrommel,BERGSELN,126,51.93883896,4.474949837,Noord,A,13-07-2010
FT309,FT,Fietstrommel,NOBELSTR,113,51.93193054,4.459310055,Noord,A,07-06-2009
FT31,FT,Fietstrommel,BREITNERSTR,89 c,51.91418839,4.467030048,Centrum,A,07-06-2009
FT310,FT,Fietstrommel,LISSTR,2,51.93886185,4.475699902,Noord,A,13-07-2010
FT311,FT,Fietstrommel,ST AGATHASTR,9,51.93909836,4.476880074,Noord,A,13-07-2010
FT312,FT,Fietstrommel,WILLEBRORDUSPLN,23,51.93722916,4.477200031,Noord,A,13-07-2010
FT313,FT,Fietstrommel,SOETENDAALSEWG,91,51.93928909,4.480669975,Noord,A,13-07-2010
FT314,FT,Fietstrommel,SOETENDAALSEWG,91,51.93928909,4.480669975,Noord,A,18-03-2011
FT315,FT,Fietstrommel,BLOKLANDSTR,63,51.93611908,4.483530045,Noord,A,07-06-2009
FT316,FT,Fietstrommel,BLOKLANDSTR,67,51.93616104,4.4833498,Noord,A,13-07-2010
FT317,FT,Fietstrommel,J CATSSTR,45,51.93360138,4.482110023,Noord,A,07-06-2009
FT318,FT,Fietstrommel,SCHEPENSTR,76,51.92871857,4.465030193,Noord,A,07-06-2009
FT319,FT,Fietstrommel,SCHEPENSTR,76,51.92871857,4.465030193,Noord,A,07-06-2009
FT32,FT,Fietstrommel,KR ELLEBOOG,35,51.91587067,4.476480007,Centrum,A,06-07-2010
FT320,FT,Fietstrommel,OOSTZEEDK,163A,51.92232132,4.503509998,Kralingen/Crooswijk,A,13-07-2010
FT321,FT,Fietstrommel,OOSTZEEDK,25,51.91873932,4.515729904,Kralingen/Crooswijk,A,13-07-2010
FT322,FT,Fietstrommel,OOSTMAASLN,127,51.91820145,4.511610031,Kralingen/Crooswijk,A,13-07-2010
FT323,FT,Fietstrommel,OOSTMAASLN,127,51.91820145,4.511610031,Kralingen/Crooswijk,A,13-07-2010
FT324,FT,Fietstrommel,OOSTMAASSTR,5,51.92441177,4.509709835,Kralingen/Crooswijk,P,15-09-2010
FT325,FT,Fietstrommel,VOORSCHOTERLN,45,51.92467117,4.513169765,Kralingen/Crooswijk,A,13-07-2010
FT326,FT,Fietstrommel,PLANTAGEWG,5,51.92922974,4.505129814,Kralingen/Crooswijk,A,13-07-2010
FT327,FT,Fietstrommel,PLANTAGEWG,16,51.92850876,4.504670143,Kralingen/Crooswijk,A,13-07-2010
FT328,FT,Fietstrommel,PLANTAGEWG,17,51.9283905,4.504590034,Kralingen/Crooswijk,A,07-06-2009
FT329,FT,Fietstrommel,PLANTAGEWG,27,51.92798996,4.504340172,Kralingen/Crooswijk,A,13-07-2010
FT33,FT,Fietstrommel,2E JERICHOSTR,4,51.93066025,4.507609844,Kralingen/Crooswijk,A,07-06-2009
FT330,FT,Fietstrommel,PLANTAGEWG,35,51.92750931,4.504030228,Kralingen/Crooswijk,A,13-07-2010
FT331,FT,Fietstrommel,RAMLEHWG,38,51.9302597,4.503719807,Kralingen/Crooswijk,A,07-06-2009
FT332,FT,Fietstrommel,RAMLEHWG,30,51.93058014,4.503930092,Kralingen/Crooswijk,A,13-07-2010
FT333,FT,Fietstrommel,2E WANDELO DWSTR,7,51.93767166,4.495120049,Kralingen/Crooswijk,A,13-07-2010
FT334,FT,Fietstrommel,KRALINGSE PLASLN,92,51.93181992,4.50838995,Kralingen/Crooswijk,A,13-07-2010
