2012309759-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,DR-KUYPERLAAN,WO,11/04/2012,17.00,DO,12/04/2012,07.30,2012,4,DO,00.00-05.59,DAMES,FIETS,0,0,ZWART
2012310109-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,ZO,08/04/2012,13.20,ZO,08/04/2012,22.40,2012,4,ZO,18.00-23.59,HEREN,FIETS,GIANT,DARWIN,MEERKLEURIG
2011250984-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,WO,17/08/2011,18.10,ZO,21/08/2011,11.15,2011,8,VR,12.00-17.59,DAMES,FIETS,GAZELLE,TOUCHE,GRIJS
2012308810-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-SCHRIJVERSBUURT,GRAAF-FLORISSTRAAT,ZA,07/04/2012,22.00,ZO,08/04/2012,14.00,2012,4,ZO,06.00-11.59,HEREN,FIETS,GIANT,CENTRO,GRIJS
2011350971-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-GROENOORD-ZUID,LAAN-VAN-BOL'ES,WO,23/11/2011,13.20,WO,23/11/2011,13.30,2011,11,WO,12.00-17.59,HEREN,FIETS,GAZELLE,ORANGE-LIMITED,ONBEKEND
2012313334-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-EILANDENBUURT,ROZENBURGSESTRAAT,DI,10/04/2012,16.30,DI,10/04/2012,20.00,2012,4,DI,18.00-23.59,DAMES,FIETS,GAZELLE,MISS-GRACE,BLAUW
2011305050-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,DI,11/10/2011,07.30,DI,11/10/2011,17.30,2011,10,DI,12.00-17.59,DAMES,FIETS,GAZELLE,ORANGE-LIMITES,GRIJS
2012310281-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,VR,06/04/2012,09.30,ZO,08/04/2012,10.00,2012,4,ZA,06.00-11.59,DAMES,FIETS,BATAVUS,FUTURE,PAARS
2012310314-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-NATUURKUNDIGENBUURT,STADSERF,DI,10/04/2012,11.15,DI,10/04/2012,11.30,2012,4,DI,06.00-11.59,DAMES,FIETS,GIANT,AMBITION,BLAUW
2011247227-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,STATIONSPLEIN,DO,18/08/2011,09.40,DO,18/08/2011,10.30,2011,8,DO,06.00-11.59,DAMES,FIETS,BATAVUS,.,BLAUW
2012318893-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-SCHILDERSBUURT,JAN-VERMEERSTRAAT,DO,19/04/2012,18.00,DO,19/04/2012,21.30,2012,4,DO,18.00-23.59,HEREN,FIETS,BATAVUS,0,ZWART
2012318852-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,DO,15/03/2012,08.00,VR,16/03/2012,18.00,2012,3,VR,00.00-05.59,DAMES,FIETS,GAZELLE,PRIMEUR,MEERKLEURIG
2012318857-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,THORBECKESINGEL,DI,17/04/2012,19.30,DI,17/04/2012,21.30,2012,4,DI,18.00-23.59,DAMES,FIETS,GIANT,DAMESFIETS,BRONSKLEURIG
2012318972-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-BRANDERSBUURT,KORTE-HAVEN,DI,17/04/2012,19.00,WO,18/04/2012,11.00,2012,4,WO,00.00-05.59,HEREN,FIETS,KOGA-MIYATA,CITYLITE-'10-57,ONBEKEND
2012319433-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-ROTTERDAMSEDIJK,HALLEYSTRAAT,DO,19/04/2012,23.00,VR,20/04/2012,12.00,2012,4,VR,00.00-05.59,DAMES,FIETS,ALTEC,IMAGE,ZWART
2012319444-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-STAATSLIEDENBUURT,JOHAN-DE-WITTSINGEL,DI,17/04/2012,18.18,DI,17/04/2012,23.38,2012,4,DI,18.00-23.59,OPOE,FIETS,LIMIT-CLASSIC,.,ZWART
2011350013-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-WALVISBUURT,LANGE-HAVEN,VR,18/11/2011,21.00,ZA,19/11/2011,02.00,2011,11,VR,18.00-23.59,OPOE,FIETS,GAZELLE,.,ZWART
2011247105-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,WO,10/08/2011,07.30,WO,10/08/2011,17.30,2011,8,WO,12.00-17.59,SPORT,FIETS,GIANT,LAGONA,ROZE
2012316622-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-ROTTERDAMSEDIJK,BOERHAAVELAAN,ZO,15/04/2012,13.00,ZO,15/04/2012,23.00,2012,4,ZO,18.00-23.59,DAMES,FIETS,ONBEKEND,OMA-FIETS,ZWART
2012316988-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,VLAARDINGERDIJK,ZO,15/04/2012,17.15,MA,16/04/2012,17.50,2012,4,MA,00.00-05.59,OPOE,FIETS,HEMA,CHAN-2,ZWART
2012315600-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,VR,13/04/2012,13.10,VR,13/04/2012,17.05,2012,4,VR,12.00-17.59,DAMES,FIETS,GAZELLE,MEDEO,GRIJS
2012316109-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-SCHILDERSBUURT,JAN-VERMEERSTRAAT,VR,13/04/2012,12.00,VR,13/04/2012,16.00,2012,4,VR,12.00-17.59,HEREN,FIETS,GAZELLE,.,GRIJS
2012317296-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,MA,16/04/2012,07.30,MA,16/04/2012,20.30,2012,4,MA,12.00-17.59,HEREN,FIETS,GAZELLE,.,ZILVERKLEURIG
2012317539-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,P-J-TROELSTRALAAN,DO,05/04/2012,15.00,MA,09/04/2012,16.00,2012,4,ZA,12.00-17.59,OPOE,FIETS,BSP,EXPORT,ZWART
2012318468-1,DISTRICT-1,SCHIEDAM,ROTTERDAM,53-SPAANSE-POLDER,STRICKLEDEWEG,DI,17/04/2012,06.20,DI,17/04/2012,15.05,2012,4,DI,06.00-11.59,CROSS,FIETS,ONBEKEND,EXQUISITE,WIT
2011248058-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,STATIONSPLEIN,DI,16/08/2011,08.30,DI,16/08/2011,19.00,2011,8,DI,12.00-17.59,DAMES,FIETS,BSP,METROPOLIS,ZWART
2012317336-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-NOLENSBUURT,LOEFFSTRAAT,MA,16/04/2012,19.00,MA,16/04/2012,22.15,2012,4,MA,18.00-23.59,DAMES,FIETS,GAZELLE,ORANGE-PLUS,ONBEKEND
2011387923-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,STATIONSPLEIN,WO,23/11/2011,07.30,WO,23/11/2011,16.30,2011,11,WO,12.00-17.59,DAMES,FIETS,GAZELLE,CHAMONIX-PURE,ONBEKEND
2011302531-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-TONEELSPELERSBUURT,VOORBERGHLAAN,WO,05/10/2011,14.30,WO,05/10/2011,23.30,2011,10,WO,18.00-23.59,DAMES,FIETS,BATAVUS,DIVA-D-N3-WIT-M,ONBEKEND
2011387539-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,06-SCHIEHART,JOOP-DEN-UYLLAAN,WO,28/12/2011,18.30,DO,29/12/2011,09.30,2011,12,DO,00.00-05.59,DAMES,FIETS,BATAVUS,PERSONAL-BIKE-U,ZWART
2011387821-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,DO,29/12/2011,07.50,DO,29/12/2011,17.25,2011,12,DO,12.00-17.59,HEREN,FIETS,MONTEGO,STATUS-DELUXE,ZWART
2011288992-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,00-BUURT-00,KOEMARKT,ZO,25/09/2011,11.00,ZO,25/09/2011,15.00,2011,9,ZO,12.00-17.59,OPOE,FIETS,ALTEC,CLASSIC,ZWART
2012203480-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,06-NEWTONBUURT,PROF-KAMERLINGH-ONNESLN,VR,30/12/2011,12.00,MA,02/01/2012,07.00,2011,12,ZA,18.00-23.59,DAMES,FIETS,ONBEKEND,.,ZWART
2012203630-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-GROENOORD-ZUID,LAAN-VAN-BOL'ES,ZA,24/12/2011,16.00,ZA,24/12/2011,19.00,2011,12,ZA,12.00-17.59,HEREN,FIETS,UNION,SAFARI,GROEN
2012203076-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-S-GRAVELANDSEPOLDER,NIEUWPOORTWEG,DO,29/12/2011,07.30,DO,03/01/2012,12.30,2011,12,ZA,18.00-23.59,ATB,FIETS,ONBEKEND,0,BLAUW
2011288847-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-ROTTERDAMSEDIJK,ROTTERDAMSEDIJK,ZA,24/09/2011,23.00,ZO,25/09/2011,10.00,2011,9,ZO,00.00-05.59,HEREN,FIETS,MONTEGO,AVANTGARD,BRUIN
2011291685-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-HAVERSCHMIDTKWARTIER,BURG-KNAPPERTLAAN,WO,28/09/2011,19.00,DO,29/09/2011,07.00,2011,9,DO,00.00-05.59,DAMES,FIETS,GAZELLE,ESPRIT-TRENDY,WIT
2011291569-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-SVEABORG-EN--DAL,TRELLEBORG,DO,29/09/2011,11.00,DO,29/09/2011,12.00,2011,9,DO,06.00-11.59,DAMES,FIETS,GAZELLE,0,GRIJS
2011379308-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,05-KETHEL-DORP,HOF-VAN-SPALAND,MA,19/12/2011,16.45,MA,19/12/2011,17.40,2011,12,MA,12.00-17.59,HEREN,FIETS,POINTER,.,BLAUW
2011291752-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-BRANDERSBUURT,VIJGENSTEEG,DO,29/09/2011,16.00,DO,29/09/2011,18.30,2011,9,DO,12.00-17.59,ATB,FIETS,KONA,SHRED,BLAUW
2011291116-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,DI,27/09/2011,12.40,WO,28/09/2011,13.45,2011,9,WO,00.00-05.59,DAMES,FIETS,BATAVUS,VERONA,MEERKLEURIG
2011387043-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-GROENOORD-NOORD,JOHANN-STRAUSSPLEIN,WO,28/12/2011,02.15,WO,28/12/2011,11.30,2011,12,WO,06.00-11.59,DAMES,FIETS,GIANT,METRO-CS1,BLAUW
2011387453-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-ROTTERDAMSEDIJK,MARCONISTRAAT,WO,28/12/2011,21.30,DO,29/12/2011,06.40,2011,12,DO,00.00-05.59,HEREN,FIETS,UNION,.,WIT
2011385141-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-WALVISBUURT,LANGE-NIEUWSTRAAT,ZO,25/12/2011,09.50,ZO,25/12/2011,12.10,2011,12,ZO,06.00-11.59,DAMES,FIETS,GAZELLE,PARIS,BLAUW
2011290467-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-NOLENSBUURT,PARKWEG,DI,27/09/2011,15.45,WO,28/09/2011,09.00,2011,9,WO,00.00-05.59,DAMES,FIETS,ACTIVE,0,GRIJS
2011284964-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-SCHRIJVERSBUURT,RUBENSPLEIN,WO,21/09/2011,13.00,WO,21/09/2011,13.20,2011,9,WO,12.00-17.59,DAMES,FIETS,POINTER,ARENA,MEERKLEURIG
2012215871-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,P-J-TROELSTRALAAN,DO,12/01/2012,19.00,VR,13/01/2012,08.00,2012,1,VR,00.00-05.59,DAMES,FIETS,GAZELLE,JUST-4-YOU,BLAUW
2011285121-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,00-BUURT-00,BROERSVELD,DO,22/09/2011,17.30,DO,22/09/2011,18.00,2011,9,DO,12.00-17.59,OPOE,FIETS,POINTER,GLORIE-TK3-57CM,BLAUW
2012214962-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,06-NEWTONBUURT,BUYS-BALLOTSINGEL,WO,11/01/2012,21.55,DO,12/01/2012,06.00,2012,1,DO,00.00-05.59,HEREN,FIETS,GAZELLE,CHAMONIX-EXCEL,ZILVERKLEURIG
2012215878-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,05-HOLLANDIABUURT,DELFLANDSEWEG,VR,13/01/2012,06.30,VR,13/01/2012,09.30,2012,1,VR,06.00-11.59,DAMES,FIETS,GAZELLE,ORANGE-VV-ARTMA,ONBEKEND
2011303133-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,VR,30/09/2011,12.00,VR,30/09/2011,21.00,2011,9,VR,12.00-17.59,0,FIETS,GIANT,COSMO-CS1-STADS,GRIJS
2012219193-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,06-NEWTONBUURT,PROF-KAMERLINGH-ONNESLN,MA,16/01/2012,11.30,MA,16/01/2012,16.30,2012,1,MA,12.00-17.59,HEREN,FIETS,GAZELLE,IMPALA-ARTMAP01,ONBEKEND
2012216384-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,NIEUWE-DAMLAAN,ZA,14/01/2012,18.15,ZA,15/01/2012,21.30,2012,1,ZO,06.00-11.59,HEREN,FIETS,GAZELLE,ORANGE-PLUS-VV,GRIJS
2012217372-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-FRANKENLAND,SINT-LIDUINASTRAAT,ZA,14/01/2012,21.00,ZA,14/01/2012,23.00,2012,1,ZA,18.00-23.59,DAMES,FIETS,GAZELLE,PARIS-PLUS-PARI,ZWART
2012204829-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,05-KETHEL-DORP,HOF-VAN-SPALAND,MA,19/12/2011,16.45,MA,19/12/2011,17.40,2011,12,MA,12.00-17.59,HEREN,FIETS,POINTER,.,BLAUW
2012204964-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,STATIONSPLEIN,VR,23/12/2011,14.00,MA,02/01/2012,08.15,2011,12,WO,06.00-11.59,DAMES,FIETS,ONBEKEND,.,GRIJS
2011288716-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-KASTELENBUURT,JOHANNA-NABERPAD,DO,22/09/2011,10.00,DO,22/09/2011,10.05,2011,9,DO,06.00-11.59,DAMES,FIETS,GAZELLE,ARTMAP01-TOEGEV,MEERKLEURIG
2011358450-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,ZO,27/11/2011,16.30,MA,28/11/2011,01.00,2011,11,ZO,18.00-23.59,DAMES,FIETS,CUMBERLAND,TOURING,GROEN
2012206334-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-SCHRIJVERSBUURT,RUBENSPLEIN,WO,04/01/2012,13.30,WO,04/01/2012,18.00,2012,1,WO,12.00-17.59,DAMES,FIETS,E-BIKERS,POINTER-E-FORTA,BLAUW
2012211541-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-GROENOORD-NOORD,JOHANN-STRAUSSPLEIN,DO,05/01/2012,20.30,VR,06/01/2012,06.15,2012,1,VR,00.00-05.59,DAMES,FIETS,BATAVUS,P.BIKE-SUPR-N7,ZWART
2011285792-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,VR,23/09/2011,06.45,VR,23/09/2011,16.30,2011,9,VR,06.00-11.59,DAMES,FIETS,GIANT,FREERIDER,BLAUW
2012208334-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-ROTTERDAMSEDIJK,HOGENBANWEG,WO,04/01/2012,22.00,DO,05/01/2012,07.00,2012,1,DO,00.00-05.59,OPOE,FIETS,LIMIT,SSIC-OMA-NO-FUS,ZWART
2011287163-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,P-J-TROELSTRALAAN,ZA,24/09/2011,03.30,ZA,24/09/2011,11.00,2011,9,ZA,06.00-11.59,DAMES,FIETS,GAZELLE,DUTYNL,WIT
2011362822-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-GROENOORD-NOORD,VERDISTRAAT,DI,29/11/2011,18.10,DI,29/11/2011,19.00,2011,11,DI,18.00-23.59,DAMES,FIETS,GAZELLE,FREE,BLAUW
2011299645-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-GROENOORD-NOORD,BACHPLEIN,DI,04/10/2011,22.30,DI,04/10/2011,23.15,2011,10,DI,18.00-23.59,DAMES,FIETS,GAZELLE,LAGUNA,MEERKLEURIG
2011362336-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-STAATSLIEDENBUURT,NIEUWE-DAMLAAN,VR,02/12/2011,07.00,ZA,03/12/2011,16.49,2011,12,VR,18.00-23.59,DAMES,FIETS,GAZELLE,PARIS-PLUS-PARI,ONBEKEND
2011299813-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-FABRIBUURT,MARIASTRAAT,DI,04/10/2011,17.00,WO,05/10/2011,09.45,2011,10,WO,00.00-05.59,0,FIETS,LIMIT,OMAFIETS,ZWART
2011359410-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,W-H-VLIEGENSTRAAT,WO,23/11/2011,09.00,WO,23/11/2011,13.00,2011,11,WO,06.00-11.59,DAMES,FIETS,GAZELLE,TOUCHE-(AIRGLID,BRUIN
2011297783-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-STAATSLIEDENBUURT,NIEUWE-DAMLAAN,MA,03/10/2011,21.00,DI,04/10/2011,08.00,2011,10,DI,00.00-05.59,KINDER,FIETS,ONBEKEND,KLEINE-HEREN-FI,WIT
2011301559-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,06-SCHIEHART,BURG-HONNERLAGE-GRETELN,ZO,25/09/2011,19.00,WO,28/09/2011,10.00,2011,9,DI,00.00-05.59,OPOE,FIETS,ONBEKEND,.,ZWART
2011359300-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,STATIONSPLEIN,WO,30/11/2011,08.00,WO,30/11/2011,16.30,2011,11,WO,12.00-17.59,OPOE,FIETS,TOEVOEGEN,OMAFIETS,WIT
2011365918-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,DI,06/12/2011,07.50,DI,06/12/2011,17.20,2011,12,DI,12.00-17.59,DAMES,FIETS,PELIKAAN,OPOE,ZWART
2011301219-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-SPIERINGSHOEK,VAN-DER-BRUGGHENLAAN,MA,03/10/2011,19.30,MA,03/10/2011,21.00,2011,10,MA,18.00-23.59,DAMES,FIETS,GAZELLE,PARIS-PLUS,ZWART
2011361188-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,DO,01/12/2011,12.00,DO,01/12/2011,19.45,2011,12,DO,12.00-17.59,HEREN,FIETS,MERIDA,FREESP-300-11-H,MEERKLEURIG
2011301229-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-PIET-SANDERSBUURT,VOORNSESTRAAT,WO,05/10/2011,17.00,DO,06/10/2011,15.40,2011,10,DO,00.00-05.59,DAMES,FIETS,GIANT,COSMO-RS3-LDS-L,ZWART
2011301223-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-STAATSLIEDENBUURT,JOHAN-DE-WITTSINGEL,ZO,02/10/2011,20.30,MA,03/10/2011,20.00,2011,10,MA,06.00-11.59,DAMES,FIETS,CUMBERLAND,EDGE-TRNSP-D53,BRUIN
2011361230-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,05-WETENSCHAPPERSBUURT,PARALLELWEG,WO,09/11/2011,10.00,WO,09/11/2011,16.00,2011,11,WO,12.00-17.59,0,FIETS,TOEVOEGEN,GERMAAN,BLAUW
2011300167-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,BIJDORPPLEIN,VR,07/10/2011,11.00,VR,07/10/2011,23.00,2011,10,VR,12.00-17.59,HEREN,FIETS,SPARTA,0,GRIJS
2011362149-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-NOLENSBUURT,SCHUTTERSVELD,WO,30/11/2011,20.00,DO,01/12/2011,07.45,2011,12,DO,00.00-05.59,0,FIETS,ONBEKEND,.,ZWART
2011361295-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-NATUURKUNDIGENBUURT,STADSERF,VR,02/12/2011,19.50,VR,02/12/2011,23.15,2011,12,VR,18.00-23.59,HEREN,FIETS,SPARTA,PALEO-H57-N8-PE,ONBEKEND
2011300359-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,S-VAN-HOUTENLAAN,WO,05/10/2011,21.30,DO,06/10/2011,17.00,2011,10,DO,06.00-11.59,HEREN,FIETS,UNION,ONDA,ZILVERKLEURIG
2011294513-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,BIJDORPPLEIN,MA,03/10/2011,08.30,MA,03/10/2011,14.00,2011,10,MA,06.00-11.59,DAMES,FIETS,BATAVUS,0,MEERKLEURIG
2011375875-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-GROENOORD-NOORD,BACHPLEIN,VR,09/12/2011,22.00,ZA,10/12/2011,11.15,2011,12,ZA,00.00-05.59,DAMES,FIETS,SPARTA,STADSFIETS,ZILVERKLEURIG
2011359043-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,PRINSES-BEATRIXLAAN,DO,01/12/2011,07.30,DO,01/12/2011,13.00,2011,12,DO,06.00-11.59,DAMES,FIETS,SPARTA,MARATHON,BLAUW
2011294822-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,06-VOGELBUURT,KAAG,VR,30/09/2011,14.30,VR,30/09/2011,15.00,2011,9,VR,12.00-17.59,DAMES,FIETS,GAZELLE,SPORT,BLAUW
2011294090-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-STAATSLIEDENBUURT,JOHAN-DE-WITTSINGEL,VR,30/09/2011,08.55,VR,30/09/2011,17.25,2011,9,VR,12.00-17.59,DAMES,FIETS,MERIDA,FREESPORT,GRIJS
2011292670-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,BURGEMEESTER-GIJSENLAAN,DO,29/09/2011,23.45,VR,30/09/2011,14.00,2011,9,VR,06.00-11.59,DAMES,FIETS,ONBEKEND,.,GRIJS
2011378041-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-STAATSLIEDENBUURT,BURG-VAN-HAARENLAAN,DI,29/11/2011,10.00,DI,29/11/2011,13.30,2011,11,DI,06.00-11.59,DAMES,FIETS,UNION,0,GROEN
2011293341-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,MGR-NOLENSLAAN,DI,27/09/2011,16.35,DI,27/09/2011,16.45,2011,9,DI,12.00-17.59,DAMES,FIETS,ONBEKEND,OMAFIETS,ZWART
2011378011-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-STATIONSBUURT,HORVATHWEG,DI,02/08/2011,08.00,VR,05/08/2011,13.30,2011,8,WO,18.00-23.59,OPOE,FIETS,ONBEKEND,OPOEFIETS,ZWART
2011296873-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,VLIETLANDPLEIN,MA,03/10/2011,11.00,MA,03/10/2011,13.00,2011,10,MA,12.00-17.59,DAMES,FIETS,GAZELLE,CAYO-ALU-V-BRAK,ONBEKEND
2011370882-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,00-BUURT-00,LANGE-HAVEN,ZO,11/12/2011,00.30,ZO,11/12/2011,10.00,2011,12,ZO,00.00-05.59,OPOE,FIETS,ALTEC,OMAFIETS,ROZE
2011369620-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,MGR-NOLENSLAAN,MA,12/12/2011,00.00,MA,12/12/2011,02.00,2011,12,MA,00.00-05.59,DAMES,FIETS,GAZELLE,PUNTA,GROEN
2011369793-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,02-SCHRIJVERSBUURT,ALEIDASTRAAT,ZA,10/12/2011,12.00,ZA,10/12/2011,15.00,2011,12,ZA,12.00-17.59,DAMES,FIETS,KOGA-MIYATA,ROAD-RUNNER,BRUIN
2011296851-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-WIBAUTBUURT,THORBECKESINGEL,ZA,01/10/2011,23.05,ZO,02/10/2011,09.15,2011,10,ZO,00.00-05.59,DAMES,FIETS,GAZELLE,CHAMONIX-LTD.-A,ONBEKEND
2011372421-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,01-PARKENBUURT/BIJDORP,SCHIEDAMSEWEG,DI,13/12/2011,08.15,DI,13/12/2011,14.30,2011,12,DI,06.00-11.59,OPOE,FIETS,ONBEKEND,OMA-FIETS,ZWART
2011372469-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,09-DISTILLATEURSBUURT,VLAARDINGERDIJK,DO,08/12/2011,13.00,DI,13/12/2011,07.00,2011,12,ZA,18.00-23.59,HEREN,FIETS,GAZELLE,CHAMONIX-PURE-S,ZWART
2011359280-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,03-GROENOORD-MIDDEN,GRIEGPLEIN,DI,29/11/2011,10.00,DI,29/11/2011,11.30,2011,11,DI,06.00-11.59,DAMES,FIETS,GIANT,ENERGY-SP-LDS-T,MEERKLEURIG
2011296486-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,07-ORANJEKWARTIER,WARANDE,ZO,02/10/2011,11.00,ZO,02/10/2011,21.00,2011,10,ZO,12.00-17.59,DAMES,FIETS,GIANT,TRIPLE-X-LDS-TR,ONBEKEND
2011283566-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,04-FRANKENLAND,SINT-LIDUINASTRAAT,ZA,06/08/2011,16.30,ZA,06/08/2011,16.45,2011,8,ZA,12.00-17.59,0,BOEK,ONBEKEND,LESBOEK,GROEN
2012253705-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,08-SVEABORG-EN--DAL,SKOGDAL,DI,14/02/2012,23.50,WO,15/02/2012,08.00,2012,2,WO,00.00-05.59,HEREN,FIETS,GAZELLE,JUST-FOR-YOU,ZILVERKLEURIG
2012253732-1,DISTRICT-1,SCHIEDAM,SCHIEDAM,05-KETHEL-DORP,HOF-VAN-SPALAND,WO,15/02/2012,11.00,WO,15/02/2012,11.45,2012,2,WO,06.00-11.59,DAMES,FIETS,MONTEGO,ELITE-10-DN-8-5,WIT
